NAME	TITLE	SCORE	
AL138799.4		0.1463834	
AC079781.2		0.1463834	
AC093142.1		0.1463834	
AC004941.1		0.1463834	
TRBV7-5		0.1463834	
LINC01692		0.1463834	
OR52I2		0.1463834	
AL590648.1		0.1463834	
CNN3P1		0.1463834	
AL512329.1		0.1463834	
TRAJ2		0.1463834	
TRAJ6		0.1463834	
MIR181D		0.1463834	
RNU6-580P		0.1463834	
PROP1		0.1463834	
ALX3		0.1463834	
LINC02225		0.14638339	
C8orf59P2		0.14638336	
AL121809.1		0.14638336	
AL353705.1		0.14638336	
AP000936.1		0.14638336	
FAM71E2		0.14638336	
CDH12		0.14638336	
MIR5580		0.14638335	
HCG4P8		0.14638332	
MTND2P12		0.14638332	
PSG8-AS1		0.14638332	
MIR584		0.14638332	
AC098614.2		0.14638332	
OSTCP4		0.14638332	
AC006372.4		0.1463833	
AL133255.1		0.1463833	
DEFA3		0.14638308	
TUBB8P11		0.14638308	
AC093227.2		0.14638303	
AC019131.1		0.14638303	
DNM1P34		0.14638303	
AC005520.4		0.146383	
RNU7-110P		0.146383	
SNORD42B		0.146383	
CYMP-AS1		0.146383	
AL022237.1		0.146383	
HMGN3P1		0.146383	
FP565260.2		0.146383	
AC068594.2		0.146383	
LINC02108		0.146383	
AL035454.1		0.146383	
AC098820.2		0.146383	
AC093816.1		0.146383	
SCGB1C1		0.146383	
AC044810.2		0.14638297	
AC017007.3		0.14638297	
OR7E36P		0.14638297	
AP000676.3		0.14638293	
MIR6514		0.14638293	
AC009803.2		0.14638293	
RCC2P8		0.14638293	
LINC02495		0.14638293	
AC011037.1		0.14638293	
MTATP6P20		0.14638293	
MTND4P22		0.14638293	
AC018467.1		0.14638293	
AL049745.1		0.14638293	
MRPS21P2		0.14638293	
AKR1B1P3		0.14638293	
SNORD37		0.14638293	
AC008738.6		0.14638264	
LINC02463		0.14638264	
FAM60DP		0.14638264	
RSU1P1		0.14638264	
UGT1A12P		0.14638264	
AL590399.1		0.14638264	
NPPB		0.14638264	
MIR6730		0.1463826	
AC069294.1		0.1463826	
RNU7-113P		0.1463826	
DUSP5P2		0.1463826	
LINC01219		0.1463826	
AL133163.3		0.1463826	
UNC93B8		0.1463826	
RN7SL659P		0.1463826	
RFPL4A		0.1463826	
AC099670.1		0.1463826	
AL138767.1		0.1463826	
AC091812.3		0.14638254	
AL157871.6		0.14638254	
UCHL1-AS1		0.14638254	
HMGB1P28		0.14638254	
LINC02226		0.14638254	
AC068760.1		0.14638254	
NDUFB11P1		0.14638254	
AL590822.1		0.14638254	
ARF4P4		0.14638254	
LINC01672		0.14638254	
AC012441.1		0.14638254	
KRT18P50		0.14638254	
AC092268.1		0.14638254	
KRT74		0.14638254	
GFRA4		0.14638254	
ATP1B4		0.14638254	
AC233263.6		0.14638191	
AC092701.1		0.14638191	
AC025263.3		0.14638191	
AL162574.2		0.14638191	
OFD1P16Y		0.14638191	
AC007216.5		0.14638191	
MIR6509		0.14638191	
MIR941-5		0.14638191	
MIR6750		0.14638191	
MIR8083		0.14638191	
MIR6777		0.14638191	
SMIM11B		0.14638191	
AC004805.3		0.14638191	
OSBPL9P1		0.14638191	
AC023513.1		0.14638191	
AL512631.2		0.14638191	
AC004840.2		0.14638191	
AL031320.1		0.14638191	
AC008725.1		0.14638191	
AC022239.1		0.14638191	
GOLGA2P9		0.14638191	
ZNF209P		0.14638191	
AC020904.1		0.14638191	
AC090616.5		0.14638191	
MIR4690		0.14638191	
RN7SL391P		0.14638191	
MIR1273D		0.14638191	
AP005265.1		0.14638191	
AC139099.2		0.14638191	
LINC00558		0.14638191	
NIFKP4		0.14638191	
UBE2FP2		0.14638191	
LINC01989		0.14638191	
AC134508.1		0.14638191	
AC109446.1		0.14638191	
AC093515.1		0.14638191	
ABCB10P4		0.14638191	
AC018618.1		0.14638191	
AC011270.1		0.14638191	
AC092143.2		0.14638191	
AC105001.2		0.14638191	
AC007375.1		0.14638191	
AC090525.2		0.14638191	
AC006199.1		0.14638191	
AC009803.1		0.14638191	
AC138969.3		0.14638191	
AC123567.1		0.14638191	
PRELID2P1		0.14638191	
AC009135.1		0.14638191	
LINC02417		0.14638191	
AC129102.1		0.14638191	
AP002761.2		0.14638191	
AC137627.1		0.14638191	
AP003497.1		0.14638191	
AP000790.1		0.14638191	
AC024475.2		0.14638191	
AP003100.1		0.14638191	
TMX2-CTNND1		0.14638191	
AC104036.1		0.14638191	
CDC42P3		0.14638191	
AC009435.1		0.14638191	
COX6B1P4		0.14638191	
AC046195.1		0.14638191	
AC087273.1		0.14638191	
RNU6-375P		0.14638191	
RNA5SP473		0.14638191	
SNHG27		0.14638191	
AC055717.1		0.14638191	
PRELID3BP4		0.14638191	
AP000892.1		0.14638191	
AC122694.1		0.14638191	
UQCRBP3		0.14638191	
AC138819.1		0.14638191	
AC034232.1		0.14638191	
AC092436.3		0.14638191	
LINC02265		0.14638191	
AC051649.1		0.14638191	
AC087312.1		0.14638191	
RN7SL740P		0.14638191	
CCT4P1		0.14638191	
PMS2P11		0.14638191	
AC093904.1		0.14638191	
NPM1P28		0.14638191	
VPS26AP1		0.14638191	
AC125618.1		0.14638191	
HTR3E-AS1		0.14638191	
AC003669.1		0.14638191	
CHCHD4P2		0.14638191	
AC233981.1		0.14638191	
AL021397.1		0.14638191	
AC010997.2		0.14638191	
CLIC4P1		0.14638191	
AC114808.2		0.14638191	
AC006369.2		0.14638191	
Z82214.2		0.14638191	
OR7E145P		0.14638191	
ADAM21P1		0.14638191	
AC007389.3		0.14638191	
AL450311.1		0.14638191	
GEMIN2P2		0.14638191	
SETP9		0.14638191	
AL357497.1		0.14638191	
AL355601.1		0.14638191	
ELK2BP		0.14638191	
AC010095.1		0.14638191	
AC002127.2		0.14638191	
MRPL45P1		0.14638191	
AC092042.2		0.14638191	
AC105917.1		0.14638191	
AL691482.1		0.14638191	
MTATP6P29		0.14638191	
MAP1LC3BP1		0.14638191	
FAM58CP		0.14638191	
SNRPGP13		0.14638191	
IRX1P1		0.14638191	
AL591419.1		0.14638191	
AC022816.1		0.14638191	
DNAJB5P1		0.14638191	
AL590432.1		0.14638191	
DDX6P1		0.14638191	
AC017104.2		0.14638191	
SNRPFP2		0.14638191	
AC073850.1		0.14638191	
AC005999.1		0.14638191	
AC073065.1		0.14638191	
AL356583.2		0.14638191	
AC068389.1		0.14638191	
CDY4P		0.14638191	
AC136604.1		0.14638191	
AC092436.1		0.14638191	
CARM1P1		0.14638191	
AC016925.1		0.14638191	
AL158827.1		0.14638191	
RBMX2P5		0.14638191	
AP000477.1		0.14638191	
C12orf77		0.14638191	
PDCL3P1		0.14638191	
CLK3P2		0.14638191	
AL117339.2		0.14638191	
DDX39AP1		0.14638191	
LINC01729		0.14638191	
LINC01802		0.14638191	
LINC02262		0.14638191	
AL731575.1		0.14638191	
LINC02052		0.14638191	
UBTFL8		0.14638191	
RNA5SP29		0.14638191	
OR2A14		0.14638191	
RNU6ATAC8P		0.14638191	
MIR548Q		0.14638191	
AL590002.1		0.14638191	
NACAP7		0.14638191	
FAM8A6P		0.14638191	
AL356277.1		0.14638191	
AL603865.1		0.14638191	
AC090625.1		0.14638191	
AL445529.1		0.14638191	
HIGD1C		0.14638191	
AC094103.1		0.14638191	
RNU11-3P		0.14638191	
TRDJ2		0.14638191	
MIR760		0.14638191	
SNORD105		0.14638191	
HTN3		0.14638191	
VCX3B		0.14638191	
RNU6-669P		0.14638191	
RNA5SP68		0.14638191	
RNU6-951P		0.14638191	
RNU6-562P		0.14638191	
AC003975.1		0.14638191	
TBC1D28		0.14638191	
DCAF8L2		0.14638191	
KRT77		0.14638191	
OR13D3P		0.14638191	
OR10D4P		0.14638191	
ARGFX		0.14638191	
SPATA31C2		0.14638191	
GIMAP3P		0.14638191	
VCX2		0.14638191	
CDV3P1		0.14638191	
FAM220BP		0.14638191	
CCDC197		0.14638191	
OR10P1		0.14638191	
LINC00208		0.14638191	
CCDC140		0.14638191	
SEPT14		0.14638191	
LRIT1		0.14638191	
AIPL1		0.14638191	
SIM1		0.14638191	
CASP14		0.14638191	
AC135068.9		0.14638099	
AC068724.2		0.14638099	
AL356094.1		0.14638099	
CR382285.2		0.14638099	
AC116348.4		0.14638099	
CR381572.2		0.14638099	
AL078596.1		0.14638099	
AC073578.3		0.14638099	
AP002371.1		0.14638099	
MIR6736		0.14638099	
MIR6810		0.14638099	
MIR6892		0.14638099	
AC243967.3		0.14638099	
AC023490.2		0.14638099	
AL359920.1		0.14638099	
MIR3687-1		0.14638099	
MIR6881		0.14638099	
AL133173.2		0.14638099	
MIR6127		0.14638099	
AL138709.1		0.14638099	
TBC1D3F		0.14638099	
AC073968.1		0.14638099	
LINC00547		0.14638099	
MIR6825		0.14638099	
AC011487.4		0.14638099	
MIR6761		0.14638099	
AC005790.1		0.14638099	
AC244100.1		0.14638099	
AC245008.1		0.14638099	
AL365434.2		0.14638099	
Z99755.2		0.14638099	
AL034548.1		0.14638099	
AC069257.3		0.14638099	
RNU6-89P		0.14638099	
AC091826.2		0.14638099	
AC064834.1		0.14638099	
AC140658.6		0.14638099	
AC138894.3		0.14638099	
AL390058.1		0.14638099	
AC123912.5		0.14638099	
AL591222.2		0.14638099	
AC007363.1		0.14638099	
AC064872.1		0.14638099	
AC024589.2		0.14638099	
LSP1P1		0.14638099	
CSAG2		0.14638099	
AC104985.1		0.14638099	
LINC00868		0.14638099	
GLUD1P4		0.14638099	
AP005137.1		0.14638099	
AC092296.3		0.14638099	
AC005580.1		0.14638099	
AC021504.1		0.14638099	
MIR132		0.14638099	
AC105094.2		0.14638099	
AP005229.1		0.14638099	
LINC01538		0.14638099	
AC008133.1		0.14638099	
MIR4479		0.14638099	
AC107892.1		0.14638099	
AC090287.1		0.14638099	
MIR3617		0.14638099	
MIR3649		0.14638099	
LINC01029		0.14638099	
MIR5707		0.14638099	
MIR3136		0.14638099	
CDRT8		0.14638099	
AC011824.1		0.14638099	
PPY2P		0.14638099	
MIR4637		0.14638099	
MIR3648-2		0.14638099	
MIR548AC		0.14638099	
AC027229.1		0.14638099	
AP001180.2		0.14638099	
MIR4672		0.14638099	
AC023394.2		0.14638099	
MIR3621		0.14638099	
MIR5699		0.14638099	
AC003688.1		0.14638099	
GARSP1		0.14638099	
AC079414.2		0.14638099	
AC007603.1		0.14638099	
AC138305.2		0.14638099	
LY6L		0.14638099	
AC009060.2		0.14638099	
LINC02167		0.14638099	
FOXC2-AS1		0.14638099	
AC100835.1		0.14638099	
AC009035.1		0.14638099	
AC104640.1		0.14638099	
AC106738.1		0.14638099	
AC068397.2		0.14638099	
AC093334.1		0.14638099	
PLCB2-AS1		0.14638099	
AC068867.1		0.14638099	
LINC01595		0.14638099	
AL133467.2		0.14638099	
AL589743.3		0.14638099	
AL691403.1		0.14638099	
AP001781.2		0.14638099	
LINC02318		0.14638099	
AC007115.1		0.14638099	
LINC02396		0.14638099	
CCNG2P1		0.14638099	
LINC02327		0.14638099	
MTND1P24		0.14638099	
KRT90P		0.14638099	
AC016144.1		0.14638099	
AC007424.1		0.14638099	
FOXG1-AS1		0.14638099	
KRT127P		0.14638099	
AP003721.3		0.14638099	
AC048338.1		0.14638099	
CCND2P1		0.14638099	
HPRT1P3		0.14638099	
AC019209.3		0.14638099	
AC087258.1		0.14638099	
AP005436.3		0.14638099	
AC023538.1		0.14638099	
AC015689.2		0.14638099	
AP003062.1		0.14638099	
AC044839.3		0.14638099	
AC113192.2		0.14638099	
AC093496.1		0.14638099	
TRIM53CP		0.14638099	
OR6M3P		0.14638099	
AC087855.2		0.14638099	
AC100782.1		0.14638099	
LINC01299		0.14638099	
BRIX1P1		0.14638099	
AC011369.1		0.14638099	
AC090150.1		0.14638099	
AC120036.2		0.14638099	
MRPS36P3		0.14638099	
AC109329.1		0.14638099	
AC139365.1		0.14638099	
RGS21		0.14638099	
RNA5SP243		0.14638099	
RNU1-92P		0.14638099	
RF00478		0.14638099	
RNU6-143P		0.14638099	
MIR514B		0.14638099	
RNU6-1098P		0.14638099	
RNU6-346P		0.14638099	
RNU6-162P		0.14638099	
RNA5SP288		0.14638099	
RNA5SP486		0.14638099	
UGT2B27P		0.14638099	
AC108727.2		0.14638099	
AC084866.2		0.14638099	
FAM206BP		0.14638099	
LINC01959		0.14638099	
AL121796.1		0.14638099	
LINC01332		0.14638099	
AC022113.2		0.14638099	
LINC02430		0.14638099	
LINC01216		0.14638099	
AK3P2		0.14638099	
LINC00603		0.14638099	
MTCO2P24		0.14638099	
AC126768.3		0.14638099	
AC034245.1		0.14638099	
AC097375.1		0.14638099	
R3HDM2P1		0.14638099	
AC025470.1		0.14638099	
ASNSP1		0.14638099	
SNCA-AS1		0.14638099	
AL049543.1		0.14638099	
Z84488.1		0.14638099	
AC078918.1		0.14638099	
ATP5MGP5		0.14638099	
MTCO3P38		0.14638099	
AC099677.4		0.14638099	
RN7SL831P		0.14638099	
ZNF736P7Y		0.14638099	
LINC01994		0.14638099	
PLGLA		0.14638099	
RN7SL790P		0.14638099	
AC104109.1		0.14638099	
CADM2-AS1		0.14638099	
FLYWCH1P1		0.14638099	
AC004969.1		0.14638099	
MTCYBP14		0.14638099	
LINC02096		0.14638099	
AC117434.1		0.14638099	
AC007563.3		0.14638099	
AL020989.1		0.14638099	
AC010099.4		0.14638099	
RNASEH2CP1		0.14638099	
AP003025.2		0.14638099	
CDC27P2		0.14638099	
IMPDH1P4		0.14638099	
AC130710.1		0.14638099	
AL359641.1		0.14638099	
AC112498.1		0.14638099	
ANKRD54P1		0.14638099	
CHCHD3P1		0.14638099	
AL121970.1		0.14638099	
NDP-AS1		0.14638099	
CEACAMP11		0.14638099	
AC079112.1		0.14638099	
ARHGAP42P3		0.14638099	
NKX1-1		0.14638099	
BX842568.4		0.14638099	
AL929288.2		0.14638099	
MTCO3P1		0.14638099	
LINC01849		0.14638099	
AL357127.1		0.14638099	
AL139042.1		0.14638099	
TXNP3		0.14638099	
CFL1P8		0.14638099	
AL161722.2		0.14638099	
AL445430.1		0.14638099	
CYCSP44		0.14638099	
AL035414.1		0.14638099	
AC125238.1		0.14638099	
SLC9A3P1		0.14638099	
VDAC1P10		0.14638099	
ATG4AP1		0.14638099	
NEFLP1		0.14638099	
GPR143P		0.14638099	
VDAC1P9		0.14638099	
TPM4P1		0.14638099	
ARSFP1		0.14638099	
AC244090.2		0.14638099	
AC073055.1		0.14638099	
AC012075.1		0.14638099	
AL365204.1		0.14638099	
AC004987.1		0.14638099	
LINC01508		0.14638099	
CECR9		0.14638099	
AC012355.1		0.14638099	
MTND2P21		0.14638099	
AL355306.1		0.14638099	
GSTA10P		0.14638099	
SDAD1P2		0.14638099	
AL953862.1		0.14638099	
AP000146.1		0.14638099	
AL365184.2		0.14638099	
CTSLP4		0.14638099	
AL445646.1		0.14638099	
NKX1-2		0.14638099	
FO681548.1		0.14638099	
SFTA3		0.14638099	
AC010975.1		0.14638099	
GPR53P		0.14638099	
LINC01981		0.14638099	
PPP1R12BP1		0.14638099	
OR7E93P		0.14638099	
AC107419.1		0.14638099	
AP000355.1		0.14638099	
AC005077.3		0.14638099	
AC096543.2		0.14638099	
AL365356.2		0.14638099	
CSTP1		0.14638099	
LIN28AP2		0.14638099	
GAS2L1P2		0.14638099	
AL512638.2		0.14638099	
CYP1D1P		0.14638099	
AC002127.1		0.14638099	
Z93242.2		0.14638099	
AC015922.1		0.14638099	
AL359510.1		0.14638099	
MIR4290HG		0.14638099	
AL354861.1		0.14638099	
LINC02527		0.14638099	
MTND6P11		0.14638099	
LINC01709		0.14638099	
SSU72P1		0.14638099	
AL392088.1		0.14638099	
PHF2P2		0.14638099	
LINC01776		0.14638099	
OR7E19P		0.14638099	
AC005487.1		0.14638099	
AL160290.1		0.14638099	
OR7E116P		0.14638099	
AL606490.1		0.14638099	
AL121872.1		0.14638099	
AC017067.1		0.14638099	
AL137802.1		0.14638099	
AC099786.1		0.14638099	
AC006484.1		0.14638099	
AC092447.3		0.14638099	
LINC01208		0.14638099	
RNA5SP225		0.14638099	
RNU6-705P		0.14638099	
RNU6-855P		0.14638099	
RNA5SP118		0.14638099	
AL157823.1		0.14638099	
AL355297.1		0.14638099	
ZNF402P		0.14638099	
AL607077.1		0.14638099	
SELENOKP2		0.14638099	
TDRD15		0.14638099	
B3GALNT2P1		0.14638099	
AL136131.1		0.14638099	
THAP12P5		0.14638099	
AL590084.1		0.14638099	
GSTA12P		0.14638099	
AL122016.1		0.14638099	
DUTP8		0.14638099	
KRT16P1		0.14638099	
ACTN4P2		0.14638099	
AL627422.1		0.14638099	
TRDJ3		0.14638099	
TRBV5-3		0.14638099	
TRGJP1		0.14638099	
MIR507		0.14638099	
MIR204		0.14638099	
MIR302A		0.14638099	
RNU6-813P		0.14638099	
RNU6-1207P		0.14638099	
RNU6-886P		0.14638099	
DEFB134		0.14638099	
TRBV20OR9-2		0.14638099	
FABP9		0.14638099	
AC136759.1		0.14638099	
AC139712.1		0.14638099	
AC068538.1		0.14638099	
CYP17A1-AS1		0.14638099	
AC096543.1		0.14638099	
LINC01317		0.14638099	
RNA5SP329		0.14638099	
RNA5SP19		0.14638099	
SNORD115-38		0.14638099	
RNA5SP302		0.14638099	
RNA5SP336		0.14638099	
RNU6-704P		0.14638099	
RNU6-944P		0.14638099	
RNA5SP335		0.14638099	
RNA5SP114		0.14638099	
RNA5SP322		0.14638099	
RNA5SP62		0.14638099	
RNA5SP215		0.14638099	
RNU6-179P		0.14638099	
RF00136		0.14638099	
SPRR2B		0.14638099	
IL1RAPL2		0.14638099	
OR7E90P		0.14638099	
FOXD4L3		0.14638099	
DSCR4		0.14638099	
ZNF804B		0.14638099	
OR5G1P		0.14638099	
FAM187B		0.14638099	
OR2T33		0.14638099	
PRM1		0.14638099	
RAX2		0.14638099	
OR1N1		0.14638099	
CSN3		0.14638099	
PSG6		0.14638099	
NOS2P2		0.14638099	
BPIFB6		0.14638099	
SSMEM1		0.14638099	
RHO		0.14638099	
ODF1		0.14638099	
IFNA16		0.14638099	
DNMT3L		0.14638099	
MTNR1B		0.14638099	
MYOD1		0.14638099	
SPACA1		0.14638099	
SLC17A2		0.14638099	
AL034550.2		0.14634338	
HIST1H2APS5		0.14631937	
AL592494.3		0.14628439	
GABRA5		0.14628263	
AC005252.3		0.14628206	
AC092667.1		0.14628206	
AL022238.3		0.14624745	
ITGA4		0.14622706	
AC034102.5		0.14618377	
NDUFA6-AS1		0.1461813	
ATG10-AS1		0.14613341	
Z99496.1		0.14613341	
YPEL2		0.14610572	
AC015911.1		0.14601482	
DLGAP1-AS1		0.14596847	
STK10		0.14596815	
SEMA4D		0.14595076	
AC008700.1		0.14594193	
AC099677.1		0.14593482	
BATF		0.14591755	
AL139021.2		0.14588729	
RN7SL405P		0.14577316	
TRIM52-AS1		0.14576995	
ABI1		0.14570102	
RNU6-780P		0.14569767	
LRRC14B		0.14568427	
PPP3CB		0.14564507	
AC026464.5		0.14560933	
AC007285.1		0.145582	
IGFBP5		0.14553714	
SMIM2-AS1		0.14553447	
AL122058.1		0.14553402	
KLHL26		0.1455168	
TMEM52B		0.14549175	
EMC4		0.1454001	
UBTD2		0.14537326	
MIR3613		0.14537252	
HYI		0.14535809	
SNRNP48		0.14531733	
ATXN7		0.14529316	
JMJD1C		0.14528985	
MIR616		0.1452734	
KIAA1522		0.14523028	
HELQ		0.145206	
OR1N2		0.14515744	
AL078595.1		0.14511047	
LINC01942		0.14510942	
AC069503.3		0.14507663	
ALG1L7P		0.14506458	
AC125437.1		0.14506456	
KAT6A		0.14505932	
CCND2		0.14505894	
RASIP1		0.14499255	
AL139286.2		0.14496395	
AL606760.3		0.1449435	
AC010261.2		0.1449435	
MYO9A		0.14492437	
AC018926.2		0.14490291	
AC023090.1		0.14488634	
EVC2		0.14487374	
AC133552.3		0.14483647	
LINC01344		0.14483647	
MTFR1L		0.14481308	
KRT75		0.14480568	
AC079848.1		0.1447574	
PDP1		0.1446788	
AC022107.1		0.14464225	
SH3BGRL3		0.14460982	
AL731569.1		0.14460601	
C12orf45		0.14458868	
ZSWIM7		0.14457934	
PIEZO1		0.14452496	
NDUFB5		0.14447296	
AC066613.1		0.14444722	
SFPQ		0.144338	
AC092287.1		0.14433613	
AC010335.1		0.14430648	
CLEC4C		0.1443064	
TRBJ2-4		0.1443057	
DCLRE1CP1		0.14430518	
DYNLL1P3		0.14430518	
TSGA13		0.14430518	
RAP1GAP		0.14409128	
IFNL1		0.14408119	
MIR5690		0.14407453	
AC091144.2		0.14407453	
FAM205A		0.14407453	
SYNJ2BP-COX16		0.14403652	
AP005230.1		0.14403586	
KRTAP10-2		0.14403291	
ZNF185		0.143926	
OR2A20P		0.14391574	
AC009119.3		0.14390995	
SH2B2		0.1438932	
ELN		0.1438927	
DLGAP5		0.14388692	
MDC1-AS1		0.14388596	
AL138976.2		0.14385642	
AL162274.3		0.14383896	
AMPH		0.14373979	
ASMT		0.14371529	
AC012636.1		0.14370014	
CD24		0.14369278	
F11		0.14366287	
AC073957.1		0.14358412	
FGF13-AS1		0.1435801	
PPP1R21		0.14357977	
CHST11		0.14355825	
ZNF90P1		0.14355196	
SRGAP2C		0.14353912	
AC018371.2		0.14352983	
ZRANB2-AS1		0.1434543	
SPHKAP		0.14345342	
STK3		0.14335617	
ZFYVE9		0.1433528	
FAM103A2P		0.143342	
PLOD2		0.14333098	
U62317.2		0.14331442	
TRAV8-1		0.14327051	
DYRK4		0.14317967	
RBMS2P1		0.14315034	
ZZEF1		0.1429546	
PLA2G4F		0.14290766	
MCM10		0.14289317	
AP003096.1		0.14284505	
AP002907.1		0.14278375	
H1F0		0.14276975	
REM1		0.14272788	
AC094019.1		0.14267816	
AL645568.1		0.14261943	
IGIP		0.1425934	
STMN1		0.14257553	
AC124312.5		0.1425719	
CTC1		0.14256434	
PMS1		0.1425468	
RAPGEF4-AS1		0.14251254	
AL137074.1		0.14251254	
DUSP11		0.14237568	
WTIP		0.14237468	
AL118496.1		0.14237235	
LINC02250		0.14236888	
SUMO2P14		0.14236872	
MRPL57P7		0.14236872	
AC022778.1		0.14236867	
AL449983.1		0.14236867	
TREML5P		0.14236863	
AC005344.1		0.14236853	
AC011239.1		0.14236853	
AC073583.1		0.14236848	
AL355852.1		0.14236848	
AL359095.1		0.14236842	
MTCYBP32		0.14236842	
MIR5189		0.14236836	
AC009987.1		0.14236836	
LINC00686		0.14236829	
GJA9		0.14236829	
AC120498.1		0.14236821	
RUVBL1-AS1		0.14236821	
RF00139		0.14236821	
AC027763.2		0.14236814	
AC114878.2		0.14236803	
AC025575.1		0.14236803	
LINC00161		0.14236803	
AC083855.1		0.14236803	
RNU6-1226P		0.14236803	
OR52B6		0.14236803	
AC022146.2		0.14236799	
Z99716.1		0.14236794	
AC012183.1		0.14236782	
MIR548S		0.14236782	
AC090568.2		0.14236782	
AC026427.2		0.14236782	
AC016723.1		0.14236782	
SUB1P4		0.14236782	
RF02119		0.1423678	
AC005837.3		0.1423677	
RN7SL43P		0.1423677	
RN7SL187P		0.1423677	
RN7SL254P		0.1423677	
AC004882.1		0.1423677	
AC100791.1		0.1423677	
AC138866.1		0.14236769	
AL139130.1		0.14236762	
AC244517.11		0.14236757	
MIR3611		0.14236757	
RN7SL266P		0.14236757	
ZBTB20-AS2		0.14236757	
AC015983.2		0.14236757	
SPINK8		0.14236757	
FSHR		0.14236757	
AC021066.1		0.14236756	
RNY4P6		0.14236748	
AC011491.1		0.14236748	
RNU6-298P		0.14236748	
AL359195.2		0.14236745	
CST9		0.14236744	
AL591926.3		0.14236741	
AC005695.1		0.14236741	
AC011611.6		0.14236741	
RNU6-928P		0.14236741	
AC017006.1		0.14236741	
AC026954.1		0.14236741	
RNU6-501P		0.14236741	
RN7SKP137		0.14236741	
AC005077.2		0.14236736	
TRERNA1		0.1423673	
AC008735.3		0.1423673	
AL356134.1		0.1423673	
SNORA36B		0.1423673	
MIR5009		0.14236729	
WDFY3-AS1		0.14236729	
AC243836.1		0.14236729	
FOXR1		0.14236729	
MIR3129		0.1423672	
MIR7849		0.1423672	
AC010186.4		0.1423672	
AL606495.2		0.1423672	
AC010615.3		0.1423672	
AC020910.1		0.1423672	
AC009779.1		0.1423672	
AC023050.2		0.1423672	
AL049634.1		0.1423672	
FAM170B-AS1		0.1423672	
BOLA3P4		0.1423672	
RNU6-106P		0.1423672	
RN7SKP275		0.1423672	
SNORD121A		0.14236717	
AC104794.1		0.14236717	
AP002989.1		0.14236708	
MTCO1P30		0.14236708	
AP000812.1		0.14236706	
AC003006.1		0.14236704	
RN7SL693P		0.14236704	
LINC02360		0.14236704	
LINC01763		0.142367	
KCNU1		0.14236695	
AC091925.1		0.14236693	
AC127540.1		0.14236693	
BDP1P		0.14236693	
AC060809.1		0.14236693	
AC113146.1		0.14236693	
AC013451.1		0.14236693	
AC007406.4		0.14236693	
KIRREL3-AS2		0.14236693	
AC104232.1		0.14236693	
AC092674.1		0.14236693	
MTAPP1		0.14236693	
RN7SL862P		0.14236693	
AP001486.1		0.14236693	
AL450327.1		0.14236693	
AC009229.2		0.14236693	
USP17L7		0.14236693	
RNA5SP390		0.14236693	
LINC02347		0.14236693	
RNU6-1275P		0.14236693	
SNORD116-8		0.14236693	
PABPN1L		0.14236693	
MIR582		0.14236693	
VWC2L		0.14236693	
SLC35G3		0.14236693	
BSNDP2		0.14236692	
AC021491.1		0.14236687	
AL450322.2		0.14236687	
AC023794.4		0.14236686	
AC063919.1		0.14236684	
AC010198.1		0.14236684	
MIR1302-3		0.14236684	
HIST2H2AA3		0.14236677	
RN7SL404P		0.14236677	
AC244453.3		0.14236677	
AP001057.1		0.14236677	
AL022310.1		0.14236677	
AC019193.3		0.14236674	
AC087481.2		0.14236674	
CSPG4P11		0.14236674	
AC114546.2		0.14236674	
AC087318.1		0.14236674	
AL358473.2		0.14236674	
AL160175.1		0.14236674	
RNA5SP425		0.14236674	
HMGB1P17		0.14236674	
LIPF		0.14236674	
IDI2		0.14236674	
AC007375.3		0.1423667	
AC020934.1		0.1423667	
MIR548AN		0.1423667	
AC092506.1		0.14236668	
AC025183.1		0.14236659	
ST13P12		0.14236657	
PAPOLB		0.14236657	
RNU6-854P		0.14236657	
AC006435.4		0.14236654	
AC010653.2		0.14236654	
AP003072.3		0.14236654	
LINC02255		0.14236654	
AP001065.2		0.14236654	
MIR6129		0.14236654	
AC062037.1		0.14236654	
AC026620.1		0.14236654	
GOLGA8T		0.14236654	
AC013391.1		0.14236654	
LINC02468		0.14236654	
AP000424.2		0.14236654	
AC025755.1		0.14236654	
RNU6-1088P		0.14236654	
RNU2-24P		0.14236654	
RNY4		0.14236654	
AC025174.1		0.14236654	
AC110792.1		0.14236654	
BMPR1B-AS1		0.14236654	
OR2A15P		0.14236654	
LINC01067		0.14236654	
AC245100.5		0.14236654	
TRGV5P		0.14236654	
AC018832.1		0.14236654	
Z82186.1		0.14236654	
AC092803.1		0.14236654	
RNU6-1054P		0.14236654	
RN7SKP161		0.14236654	
SNORD113-4		0.14236654	
RF00414		0.14236654	
C17orf102		0.14236654	
AC009365.1		0.14236654	
GGT3P		0.14236654	
AL109811.4		0.14236651	
AC116337.2		0.14236651	
AC106872.3		0.14236651	
PPIAP89		0.14236651	
AC034236.3		0.14236648	
AC137695.2		0.14236648	
AC011195.2		0.14236648	
PPIAP62		0.14236648	
PPIAP79		0.14236648	
THAP12P1		0.14236635	
LINC01014		0.14236635	
AC018635.2		0.14236632	
AC103564.2		0.1423663	
AC239799.2		0.14236629	
AC024257.5		0.14236629	
HIST2H4B		0.14236629	
AC099508.2		0.14236629	
AC020703.1		0.14236629	
AC068286.1		0.14236629	
SNORD113-3		0.14236629	
ZNF806		0.14236629	
CALM2P1		0.14236628	
ATP8A2P3		0.14236628	
